Year,Month,Quarter_climate,Region,avg_temp_C,total_precip_m,avg_dewpoint_C,avg_rel_humidity_pct,temp_anomaly,precip_anomaly,temp_3m_avg,precip_3m_sum,drought_index,heat_stress,Date,Quarter_commodity,Coffee_Price,PMAIZMTUSDM,PWHEAMTUSDM,PSOYBUSDM,PCOTTINDUSDM,PRICENPQUSDM,PCOCOUSDM
2015,2,1,COLOMBIA,20.183645,0.012962631,16.264658,78.25113,-0.3695446250000032,0.004340668416666667,20.183645,0.012962631,0.041295130916666985,24.0962015,2015-02-01,1,178.8885,173.758865789474,201.74206877193,364.739238868421,69.8425,409.5,2961.93571359903
2015,2,1,MINAS GERAIS (BRA),23.379852,0.008624049,17.984507,72.331535,0.18917550000000105,0.0022627437916666665,23.379852,0.008624049,-0.01665480620833344,26.99642875,2015-02-01,1,178.8885,173.758865789474,201.74206877193,364.739238868421,69.8425,409.5,2961.93571359903
2015,3,1,COLOMBIA,20.183645,0.012962631,16.264658,78.25113,-0.3695446250000032,0.004340668416666667,20.183645,0.025925262,0.041295130916666985,24.0962015,2015-03-01,1,160.735909090909,174.293821428571,202.691426666667,359.595560386364,69.3522727272727,400.727272727273,2878.03316733308
2015,3,1,MINAS GERAIS (BRA),23.379852,0.008624049,17.984507,72.331535,0.18917550000000105,0.0022627437916666665,23.379852,0.017248098,-0.01665480620833344,26.99642875,2015-03-01,1,160.735909090909,174.293821428571,202.691426666667,359.595560386364,69.3522727272727,400.727272727273,2878.03316733308
2015,4,2,COLOMBIA,20.223337,0.013211765666666667,16.911856,81.317665,0.15154962500000124,-0.0006451602083333337,20.196875666666667,0.03913702766666667,-0.01580012270833346,24.28922025,2015-04-01,2,163.997727272727,172.151577040816,195.931228253968,356.92567725,71.7025,392.409090909091,2868.27445389099
2015,4,2,MINAS GERAIS (BRA),19.781687,0.0016593433333333331,15.135549,74.634026,-0.4011817499999957,0.0006263322791666664,22.180463666666668,0.018907441333333334,0.04074450727916624,23.513388300000003,2015-04-01,2,163.997727272727,172.151577040816,195.931228253968,356.92567725,71.7025,392.409090909091,2868.27445389099
2015,5,2,COLOMBIA,20.223337,0.013211765666666667,16.911856,81.317665,0.15154962500000124,-0.0006451602083333337,20.210106333333332,0.039386162333333335,-0.01580012270833346,24.28922025,2015-05-01,2,158.482857142857,166.350389464286,193.216571166667,351.94953045,72.8631578947368,382.428571428571,3095.99671499246
2015,5,2,MINAS GERAIS (BRA),19.781687,0.0016593433333333331,15.135549,74.634026,-0.4011817499999957,0.0006263322791666664,20.981075333333333,0.011942735666666666,0.04074450727916624,23.513388300000003,2015-05-01,2,158.482857142857,166.350389464286,193.216571166667,351.94953045,72.8631578947368,382.428571428571,3095.99671499246
2015,6,2,COLOMBIA,20.223337,0.013211765666666667,16.911856,81.317665,0.15154962500000124,-0.0006451602083333337,20.223337,0.039635297,-0.01580012270833346,24.28922025,2015-06-01,2,159.755,166.813860714286,199.835441666667,354.823054806818,72.3522727272727,370.545454545455,3239.8841787899
2015,6,2,MINAS GERAIS (BRA),19.781687,0.0016593433333333331,15.135549,74.634026,-0.4011817499999957,0.0006263322791666664,19.781687,0.00497803,0.04074450727916624,23.513388300000003,2015-06-01,2,159.755,166.813860714286,199.835441666667,354.823054806818,72.3522727272727,370.545454545455,3239.8841787899
2015,7,3,COLOMBIA,20.528269,0.011427044999999999,16.062225,75.62119,0.4234261249999989,-0.00026611245833333373,20.324981,0.03785057633333333,-0.042608724958333226,24.309328500000003,2015-07-01,3,154.44652173913,179.608530357143,199.21748,372.347294454545,72.3478260869565,387.739130434783,3325.96010781497
2015,7,3,MINAS GERAIS (BRA),21.131327,0.0011357052,12.346974,57.545532,0.3943748749999969,0.00056138304625,20.231567,0.004454391866666667,-0.03887610445374969,24.0086036,2015-07-01,3,154.44652173913,179.608530357143,199.21748,372.347294454545,72.3478260869565,387.739130434783,3325.96010781497
2015,8,3,COLOMBIA,20.528269,0.011427044999999999,16.062225,75.62119,0.4234261249999989,-0.00026611245833333373,20.426625,0.03606585566666666,-0.042608724958333226,24.309328500000003,2015-08-01,3,156.923333333333,162.74069914966,173.517591587302,347.02237525,71.8225,375.571428571429,3154.01802015011
2015,8,3,MINAS GERAIS (BRA),21.131327,0.0011357052,12.346974,57.545532,0.3943748749999969,0.00056138304625,20.681447000000002,0.003930753733333333,-0.03887610445374969,24.0086036,2015-08-01,3,156.923333333333,162.74069914966,173.517591587302,347.02237525,71.8225,375.571428571429,3154.01802015011
2015,9,3,COLOMBIA,20.528269,0.011427044999999999,16.062225,75.62119,0.4234261249999989,-0.00026611245833333373,20.528269,0.034281135,-0.042608724958333226,24.309328500000003,2015-09-01,3,146.146818181818,166.077623979592,164.06922015873,323.554524,68.7363636363636,358.772727272727,3278.45236058649
2015,9,3,MINAS GERAIS (BRA),21.131327,0.0011357052,12.346974,57.545532,0.3943748749999969,0.00056138304625,21.131327,0.0034071156,-0.03887610445374969,24.0086036,2015-09-01,3,146.146818181818,166.077623979592,164.06922015873,323.554524,68.7363636363636,358.772727272727,3278.45236058649
2015,10,4,COLOMBIA,20.41271,0.010625486666666668,16.888306,80.32198,0.5226853750000018,0.00019011187500000103,20.489749333333336,0.03347957666666666,-0.05207842562500018,24.428809,2015-10-01,4,153.250454545455,171.448573214286,165.451481904762,327.419770363636,69.0272727272727,360.454545454545,3197.33984142531
2015,10,4,MINAS GERAIS (BRA),24.639303,0.005009294666666666,17.354776,64.99155,1.5765436249999993,-0.00033880458333333374,22.300652333333332,0.007280705066666666,-0.15799316708333327,27.888880500000003,2015-10-01,4,153.250454545455,171.448573214286,165.451481904762,327.419770363636,69.0272727272727,360.454545454545,3197.33984142531
2015,11,4,COLOMBIA,20.41271,0.010625486666666668,16.888306,80.32198,0.5226853750000018,0.00019011187500000103,20.451229666666666,0.032678018333333336,-0.05207842562500018,24.428809,2015-11-01,4,147.978571428571,166.09242406015,157.804378947368,319.0822908,69.2214285714286,358.380952380952,3360.84046321504
2015,11,4,MINAS GERAIS (BRA),24.639303,0.005009294666666666,17.354776,64.99155,1.5765436249999993,-0.00033880458333333374,23.469977666666665,0.011154294533333333,-0.15799316708333327,27.888880500000003,2015-11-01,4,147.978571428571,166.09242406015,157.804378947368,319.0822908,69.2214285714286,358.380952380952,3360.84046321504
2015,12,4,COLOMBIA,20.41271,0.010625486666666668,16.888306,80.32198,0.5226853750000018,0.00019011187500000103,20.41271,0.03187646,-0.05207842562500018,24.428809,2015-12-01,4,148.612173913044,164.004401785714,163.893455,323.315332056818,70.3880952380952,354.347826086957,3345.65621942205
2015,12,4,MINAS GERAIS (BRA),24.639303,0.005009294666666666,17.354776,64.99155,1.5765436249999993,-0.00033880458333333374,24.639303,0.015027883999999998,-0.15799316708333327,27.888880500000003,2015-12-01,4,148.612173913044,164.004401785714,163.893455,323.315332056818,70.3880952380952,354.347826086957,3345.65621942205
2016,1,1,COLOMBIA,21.55366,0.008006772666666667,16.89386,74.86672,0.9476782857142858,4.905571428572356e-06,20.793026666666666,0.029257746,-0.09476292300000001,25.296996,2016-01-01,1,145.434761904762,161.098876879699,164.611626666667,323.204353776316,68.75,359.47619047619,2952.41608727993
2016,1,1,MINAS GERAIS (BRA),23.312998,0.007173024,18.99762,76.866394,0.14934657142856977,0.001134967904761905,24.197201333333336,0.01719161333333333,-0.013799689238095074,27.156317700000002,2016-01-01,1,145.434761904762,161.098876879699,164.611626666667,323.204353776316,68.75,359.47619047619,2952.41608727993
2016,2,1,COLOMBIA,21.55366,0.008006772666666667,16.89386,74.86672,1.000470374999999,-0.0006151899166666665,21.173343333333335,0.026639032,-0.10066222741666657,25.296996,2016-02-01,1,147.697142857143,159.716845357143,159.283795,320.12948625,66.5714285714286,373.190476190476,2916.36653380488
2016,2,1,MINAS GERAIS (BRA),23.312998,0.007173024,18.99762,76.866394,0.12232150000000175,0.0008117187916666666,23.755099666666666,0.019355342666666667,-0.011420431208333508,27.156317700000002,2016-02-01,1,147.697142857143,159.716845357143,159.283795,320.12948625,66.5714285714286,373.190476190476,2916.36653380488
2016,3,1,COLOMBIA,21.55366,0.008006772666666667,16.89386,74.86672,1.000470374999999,-0.0006151899166666665,21.55366,0.024020318,-0.10066222741666657,25.296996,2016-03-01,1,157.631304347826,159.226532142857,164.060471666667,326.935421590909,65.4571428571429,370.478260869565,3073.5191380389
2016,3,1,MINAS GERAIS (BRA),23.312998,0.007173024,18.99762,76.866394,0.12232150000000175,0.0008117187916666666,23.312998,0.021519072,-0.011420431208333508,27.156317700000002,2016-03-01,1,157.631304347826,159.226532142857,164.060471666667,326.935421590909,65.4571428571429,370.478260869565,3073.5191380389
2016,4,2,COLOMBIA,20.386911,0.014459876666666668,17.517029,83.63538,0.3151236250000018,0.0006029507916666677,21.16474366666667,0.030473422,-0.030909411708333515,24.56868,2016-04-01,2,154.217619047619,164.465401870748,163.386837777778,353.80246275,69.2785714285714,376.047619047619,3078.49353330323
2016,4,2,MINAS GERAIS (BRA),20.608704,0.0010442383333333332,14.157298,66.68447,0.4258352500000022,1.1227279166666502e-05,22.41156666666667,0.015390286333333333,-0.04257229772083356,23.9429275,2016-04-01,2,154.217619047619,164.465401870748,163.386837777778,353.80246275,69.2785714285714,376.047619047619,3078.49353330323
2016,5,2,COLOMBIA,20.386911,0.014459876666666668,17.517029,83.63538,0.3151236250000018,0.0006029507916666677,20.775827333333336,0.036926526,-0.030909411708333515,24.56868,2016-05-01,2,155.194545454545,169.002119897959,157.560342063492,388.5121365,70.2775,408.818181818182,3098.38858371231
2016,5,2,MINAS GERAIS (BRA),20.608704,0.0010442383333333332,14.157298,66.68447,0.4258352500000022,1.1227279166666502e-05,21.510135333333334,0.009261500666666665,-0.04257229772083356,23.9429275,2016-05-01,2,155.194545454545,169.002119897959,157.560342063492,388.5121365,70.2775,408.818181818182,3098.38858371231
2016,6,2,COLOMBIA,20.386911,0.014459876666666668,17.517029,83.63538,0.3151236250000018,0.0006029507916666677,20.386911,0.04337963,-0.030909411708333515,24.56868,2016-06-01,2,165.452272727273,179.912739285714,156.695036666667,421.228941715909,74.1022727272727,420.681818181818,3122.75028267201
2016,6,2,MINAS GERAIS (BRA),20.608704,0.0010442383333333332,14.157298,66.68447,0.4258352500000022,1.1227279166666502e-05,20.608704,0.0031327149999999995,-0.04257229772083356,23.9429275,2016-06-01,2,165.452272727273,179.912739285714,156.695036666667,421.228941715909,74.1022727272727,420.681818181818,3122.75028267201
2016,7,3,COLOMBIA,20.095907,0.01279297,16.155151,78.12375,-0.008935875000002369,0.0010998125416666685,20.28990966666667,0.04171272333333334,0.0019934000416669054,24.002094500000002,2016-07-01,3,171.76380952381,161.823044821429,133.710203,390.4018125,81.0642857142857,456.238095238095,3049.97729681518
2016,7,3,MINAS GERAIS (BRA),21.073568,0.0005691357,11.243459,53.499775,0.3366158749999997,-5.186453749999936e-06,20.763658666666668,0.0026576123666666664,-0.03366677395374997,23.748556750000002,2016-07-01,3,171.76380952381,161.823044821429,133.710203,390.4018125,81.0642857142857,456.238095238095,3049.97729681518
2016,8,3,COLOMBIA,20.095907,0.01279297,16.155151,78.12375,-0.008935875000002369,0.0010998125416666685,20.192908333333335,0.040045816666666664,0.0019934000416669054,24.002094500000002,2016-08-01,3,167.541304347826,150.21541242236,127.899911014493,370.316587793478,80.2613636363637,414.217391304348,3032.48820296768
2016,8,3,MINAS GERAIS (BRA),21.073568,0.0005691357,11.243459,53.499775,0.3366158749999997,-5.186453749999936e-06,20.918613333333337,0.0021825097333333333,-0.03366677395374997,23.748556750000002,2016-08-01,3,167.541304347826,150.21541242236,127.899911014493,370.316587793478,80.2613636363637,414.217391304348,3032.48820296768
2016,9,3,COLOMBIA,20.095907,0.01279297,16.155151,78.12375,-0.008935875000002369,0.0010998125416666685,20.095907,0.03837891,0.0019934000416669054,24.002094500000002,2016-09-01,3,176.295454545455,148.51190170068,123.248756190476,355.90210275,77.8613636363636,384.0,2881.18737013042
2016,9,3,MINAS GERAIS (BRA),21.073568,0.0005691357,11.243459,53.499775,0.3366158749999997,-5.186453749999936e-06,21.073568,0.0017074071000000002,-0.03366677395374997,23.748556750000002,2016-09-01,3,176.295454545455,148.51190170068,123.248756190476,355.90210275,77.8613636363636,384.0,2881.18737013042
2016,10,4,COLOMBIA,19.693216,0.013343421000000001,17.163778,85.36295,-0.19680862499999918,0.002908046208333334,19.961676666666666,0.038929361,0.022588908708333254,23.9613635,2016-10-01,4,178.955238095238,152.617444047619,122.558500166667,358.38667675,78.5166666666667,367.666666666667,2711.35091110878
2016,10,4,MINAS GERAIS (BRA),22.740213,0.006125683,17.22818,71.333496,-0.3225463750000017,0.0007775837499999997,21.629116333333332,0.0072639544,0.033032221250000174,26.306887800000002,2016-10-01,4,178.955238095238,152.617444047619,122.558500166667,358.38667675,78.5166666666667,367.666666666667,2711.35091110878
2016,11,4,COLOMBIA,19.693216,0.013343421000000001,17.163778,85.36295,-0.19680862499999918,0.002908046208333334,19.82744633333333,0.039479812,0.022588908708333254,23.9613635,2016-11-01,4,184.115454545455,151.331415714286,122.549797719298,368.3730895,78.9227272727273,360.818181818182,2482.83126356115
2016,11,4,MINAS GERAIS (BRA),22.740213,0.006125683,17.22818,71.333496,-0.3225463750000017,0.0007775837499999997,22.184664666666666,0.0128205017,0.033032221250000174,26.306887800000002,2016-11-01,4,184.115454545455,151.331415714286,122.549797719298,368.3730895,78.9227272727273,360.818181818182,2482.83126356115
2016,12,4,COLOMBIA,19.693216,0.013343421000000001,17.163778,85.36295,-0.19680862499999918,0.002908046208333334,19.693216,0.040030263,0.022588908708333254,23.9613635,2016-12-01,4,161.780909090909,152.729924659864,122.846325555556,375.28877875,79.5025,367.545454545455,2295.30967167581
2016,12,4,MINAS GERAIS (BRA),22.740213,0.006125683,17.22818,71.333496,-0.3225463750000017,0.0007775837499999997,22.740213,0.018377049,0.033032221250000174,26.306887800000002,2016-12-01,4,161.780909090909,152.729924659864,122.846325555556,375.28877875,79.5025,367.545454545455,2295.30967167581
2017,1,1,COLOMBIA,19.991953,0.00905724,16.368387,79.77558,-0.6140287142857161,0.0010553729047619049,19.792794999999998,0.035744082,0.062458244333333524,23.980732,2017-01-01,1,168.612727272727,160.012106964286,137.145735833333,379.589978775,82.3309523809524,372.545454545455,2193.82674124701
2017,1,1,MINAS GERAIS (BRA),23.497183,0.004252363666666667,17.881796,70.80302,0.33353157142856915,-0.0017856924285714285,22.992536333333334,0.016503729666666665,-0.03513884957142834,27.037334,2017-01-01,1,168.612727272727,160.012106964286,137.145735833333,379.589978775,82.3309523809524,372.545454545455,2193.82674124701
2017,2,1,COLOMBIA,19.991953,0.00905724,16.368387,79.77558,-0.5612366250000029,0.000435277416666666,19.892374,0.031457900999999996,0.05655893991666696,23.980732,2017-02-01,1,166.351,162.962535912698,147.361442105263,380.872623986842,85.155,368.5,2034.08396328063
2017,2,1,MINAS GERAIS (BRA),23.497183,0.004252363666666667,17.881796,70.80302,0.3065065000000011,-0.002108941541666667,23.244859666666667,0.014630410333333333,-0.03275959154166678,27.037334,2017-02-01,1,166.351,162.962535912698,147.361442105263,380.872623986842,85.155,368.5,2034.08396328063
2017,3,1,COLOMBIA,19.991953,0.00905724,16.368387,79.77558,-0.5612366250000029,0.000435277416666666,19.991953,0.027171719999999996,0.05655893991666696,23.980732,2017-03-01,1,160.150434782609,158.979119254658,146.43149942029,366.095056173913,86.7826086956522,367.782608695652,2063.09378081967
2017,3,1,MINAS GERAIS (BRA),23.497183,0.004252363666666667,17.881796,70.80302,0.3065065000000011,-0.002108941541666667,23.497183,0.012757091,-0.03275959154166678,27.037334,2017-03-01,1,160.150434782609,158.979119254658,146.43149942029,366.095056173913,86.7826086956522,367.782608695652,2063.09378081967
2017,4,2,COLOMBIA,20.194479,0.01253597,17.056631,82.20679,0.12269162500000164,-0.001320955875,20.059461666666667,0.030650449999999996,-0.013590118375000165,24.304818500000003,2017-04-01,2,155.574,156.540452067669,138.407590701754,347.861310355263,87.0361111111111,374.5,1961.15730959898
2017,4,2,MINAS GERAIS (BRA),20.521555,0.0010539802333333333,14.581349,68.807304,0.3386862500000021,2.096917916666655e-05,22.505307,0.009558707566666668,-0.033847655820833544,23.9619202,2017-04-01,2,155.574,156.540452067669,138.407590701754,347.861310355263,87.0361111111111,374.5,1961.15730959898
2017,5,2,COLOMBIA,20.194479,0.01253597,17.056631,82.20679,0.12269162500000164,-0.001320955875,20.126970333333333,0.03412918,-0.013590118375000165,24.304818500000003,2017-05-01,2,150.0,158.600219642857,146.440213333333,350.179987261364,88.6380952380952,402.913043478261,1983.48485387547
2017,5,2,MINAS GERAIS (BRA),20.521555,0.0010539802333333333,14.581349,68.807304,0.3386862500000021,2.096917916666655e-05,21.513430999999997,0.006360324133333333,-0.033847655820833544,23.9619202,2017-05-01,2,150.0,158.600219642857,146.440213333333,350.179987261364,88.6380952380952,402.913043478261,1983.48485387547
2017,6,2,COLOMBIA,20.194479,0.01253597,17.056631,82.20679,0.12269162500000164,-0.001320955875,20.194479,0.03760791,-0.013590118375000165,24.304818500000003,2017-06-01,2,143.222727272727,157.973907142857,157.246191666667,339.728909863636,84.7636363636364,444.681818181818,1998.24532343575
2017,6,2,MINAS GERAIS (BRA),20.521555,0.0010539802333333333,14.581349,68.807304,0.3386862500000021,2.096917916666655e-05,20.521555,0.0031619407,-0.033847655820833544,23.9619202,2017-06-01,2,143.222727272727,157.973907142857,157.246191666667,339.728909863636,84.7636363636364,444.681818181818,1998.24532343575
2017,7,3,COLOMBIA,20.275309,0.011422844,15.919261,76.09978,0.17046612499999725,-0.00027031345833333255,20.221422333333333,0.036494784,-0.017316925958333056,24.080298,2017-07-01,3,149.802857142857,157.610645892857,174.532416666667,365.4528402,84.0880952380952,419.952380952381,1988.57753865907
2017,7,3,MINAS GERAIS (BRA),20.006723,0.00031550702,9.279144,50.58668,-0.730229125000001,-0.00025881513375,20.349944333333333,0.002423467486666667,0.0727640973662501,22.536057,2017-07-01,3,149.802857142857,157.610645892857,174.532416666667,365.4528402,84.0880952380952,419.952380952381,1988.57753865907
2017,8,3,COLOMBIA,20.275309,0.011422844,15.919261,76.09978,0.17046612499999725,-0.00027031345833333255,20.24836566666667,0.035381657999999996,-0.017316925958333056,24.080298,2017-08-01,3,149.877391304348,148.543430357143,139.050815072464,345.410749402174,79.3409090909091,405.652173913043,1988.55858478323
2017,8,3,MINAS GERAIS (BRA),20.006723,0.00031550702,9.279144,50.58668,-0.730229125000001,-0.00025881513375,20.178333666666667,0.0016849942733333334,0.0727640973662501,22.536057,2017-08-01,3,149.877391304348,148.543430357143,139.050815072464,345.410749402174,79.3409090909091,405.652173913043,1988.55858478323
