Year,Month,Quarter_climate,Region,avg_temp_C,total_precip_m,avg_dewpoint_C,avg_rel_humidity_pct,temp_anomaly,precip_anomaly,temp_3m_avg,precip_3m_sum,drought_index,heat_stress,Date,Quarter_commodity,Coffee_Price,PMAIZMTUSDM,PWHEAMTUSDM,PSOYBUSDM,PCOTTINDUSDM,PRICENPQUSDM,PCOCOUSDM
2017,9,3,COLOMBIA,20.275309,0.011422844,15.919261,76.09978,0.17046612499999725,-0.00027031345833333255,20.275309,0.034268532,-0.017316925958333056,24.080298,2017-09-01,3,146.560476190476,147.315857857143,138.413392333333,353.86020285,80.6047619047619,413.142857142857,1998.29596544082
2017,9,3,MINAS GERAIS (BRA),20.006723,0.00031550702,9.279144,50.58668,-0.730229125000001,-0.00025881513375,20.006723,0.0009465210600000001,0.0727640973662501,22.536057,2017-09-01,3,146.560476190476,147.315857857143,138.413392333333,353.86020285,80.6047619047619,413.142857142857,1998.29596544082
2017,10,4,COLOMBIA,19.998758,0.010465781,16.534006,80.542625,0.10873337499999991,3.0406208333333407e-05,20.183125333333333,0.033311468999999996,-0.010842931291666658,24.02588925,2017-10-01,4,140.709545454545,148.722376785714,133.344516031746,358.276127522727,78.6045454545454,407.227272727273,2097.05323803964
2017,10,4,MINAS GERAIS (BRA),23.126272,0.004988576,16.577942,67.5159,0.06351262499999777,-0.00035952325000000035,21.046572666666666,0.00561959004,-0.006710785749999778,26.502067,2017-10-01,4,140.709545454545,148.722376785714,133.344516031746,358.276127522727,78.6045454545454,407.227272727273,2097.05323803964
2017,11,4,COLOMBIA,19.998758,0.010465781,16.534006,80.542625,0.10873337499999991,3.0406208333333407e-05,20.090941666666666,0.032354406,-0.010842931291666658,24.02588925,2017-11-01,4,140.904090909091,148.792165892857,138.045955666667,361.4092835,80.4113636363636,404.045454545455,2127.90190237604
2017,11,4,MINAS GERAIS (BRA),23.126272,0.004988576,16.577942,67.5159,0.06351262499999777,-0.00035952325000000035,22.08642233333333,0.010292659019999999,-0.006710785749999778,26.502067,2017-11-01,4,140.904090909091,148.792165892857,138.045955666667,361.4092835,80.4113636363636,404.045454545455,2127.90190237604
2017,12,4,COLOMBIA,19.998758,0.010465781,16.534006,80.542625,0.10873337499999991,3.0406208333333407e-05,19.998758,0.031397343,-0.010842931291666658,24.02588925,2017-12-01,4,137.30619047619,149.0874275,147.1032695,357.1533569625,85.4236842105263,407.952380952381,1917.77560409513
2017,12,4,MINAS GERAIS (BRA),23.126272,0.004988576,16.577942,67.5159,0.06351262499999777,-0.00035952325000000035,23.126272,0.014965728,-0.006710785749999778,26.502067,2017-12-01,4,137.30619047619,149.0874275,147.1032695,357.1533569625,85.4236842105263,407.952380952381,1917.77560409513
2018,1,1,COLOMBIA,20.313334,0.008063601333333333,15.857697,75.66757,-0.2926477142857138,6.173423809523876e-05,20.103616666666667,0.028995163333333334,0.02932650566666662,24.096712500000002,2018-01-01,1,138.876086956522,155.916875340136,156.388044126984,356.868812,91.0568181818182,422.304347826087,1951.82636758628
2018,1,1,MINAS GERAIS (BRA),23.155996,0.005353268333333334,18.478048,75.058784,-0.00765542857143231,-0.0006847877619047616,23.13618,0.015330420333333334,8.075509523846952e-05,26.9089352,2018-01-01,1,138.876086956522,155.916875340136,156.388044126984,356.868812,91.0568181818182,422.304347826087,1951.82636758628
2018,2,1,COLOMBIA,20.313334,0.008063601333333333,15.857697,75.66757,-0.23985562500000057,-0.0005583612500000001,20.208475333333336,0.026592983666666667,0.023427201250000057,24.096712500000002,2018-02-01,1,136.2835,163.460969736842,172.289119122807,371.232237434211,88.2675,417.85,2122.79856105788
2018,2,1,MINAS GERAIS (BRA),23.155996,0.005353268333333334,18.478048,75.058784,-0.034680500000000336,-0.0010080368749999999,23.146088000000002,0.015695112666666667,0.002460013125000034,26.9089352,2018-02-01,1,136.2835,163.460969736842,172.289119122807,371.232237434211,88.2675,417.85,2122.79856105788
2018,3,1,COLOMBIA,20.313334,0.008063601333333333,15.857697,75.66757,-0.23985562500000057,-0.0005583612500000001,20.313334,0.024190804,0.023427201250000057,24.096712500000002,2018-03-01,1,134.939090909091,172.076589965986,180.918815873016,381.89389625,92.1357142857143,409.772727272727,2503.95123441796
2018,3,1,MINAS GERAIS (BRA),23.155996,0.005353268333333334,18.478048,75.058784,-0.034680500000000336,-0.0010080368749999999,23.155996,0.016059805,0.002460013125000034,26.9089352,2018-03-01,1,134.939090909091,172.076589965986,180.918815873016,381.89389625,92.1357142857143,409.772727272727,2503.95123441796
2018,4,2,COLOMBIA,19.685354,0.014220340666666666,16.890137,83.96525,-0.3864333749999993,0.00036341479166666565,20.104007333333332,0.03034754333333333,0.0390067522916666,23.883616500000002,2018-04-01,2,134.339523809524,175.600982482993,180.376409365079,381.2683785,92.2375,432.380952380952,2624.73533456755
2018,4,2,MINAS GERAIS (BRA),20.156128,0.0008573742333333333,13.96761,67.666954,-0.026740749999998314,-0.00017563682083333344,22.15604,0.0115639109,0.002498438179166498,23.5394757,2018-04-01,2,134.339523809524,175.600982482993,180.376409365079,381.2683785,92.2375,432.380952380952,2624.73533456755
2018,5,2,COLOMBIA,19.685354,0.014220340666666666,16.890137,83.96525,-0.3864333749999993,0.00036341479166666565,19.89468066666667,0.036504282666666665,0.0390067522916666,23.883616500000002,2018-05-01,2,135.609565217391,179.179058928571,192.70383,374.848371306818,94.4785714285715,433.217391304348,2659.61316532566
2018,5,2,MINAS GERAIS (BRA),20.156128,0.0008573742333333333,13.96761,67.666954,-0.026740749999998314,-0.00017563682083333344,21.156083999999996,0.0070680168,0.002498438179166498,23.5394757,2018-05-01,2,135.609565217391,179.179058928571,192.70383,374.848371306818,94.4785714285715,433.217391304348,2659.61316532566
2018,6,2,COLOMBIA,19.685354,0.014220340666666666,16.890137,83.96525,-0.3864333749999993,0.00036341479166666565,19.685354,0.042661022,0.0390067522916666,23.883616500000002,2018-06-01,2,134.03380952381,165.140285544218,193.07921984127,339.9579615,97.7071428571429,413.142857142857,2410.75862633418
2018,6,2,MINAS GERAIS (BRA),20.156128,0.0008573742333333333,13.96761,67.666954,-0.026740749999998314,-0.00017563682083333344,20.156128,0.0025721227,0.002498438179166498,23.5394757,2018-06-01,2,134.03380952381,165.140285544218,193.07921984127,339.9579615,97.7071428571429,413.142857142857,2410.75862633418
2018,7,3,COLOMBIA,20.07962,0.010152938333333333,15.579163,75.390915,-0.025222875000004308,-0.0015402191249999989,19.816776,0.03859361966666667,0.0009820683750004322,23.849165749999997,2018-07-01,3,130.598636363636,156.55426547619,196.806077460317,312.56203375,96.1795454545455,378.681818181818,2357.04788545182
2018,7,3,MINAS GERAIS (BRA),20.52244,0.0010517838666666667,11.688252,56.993397,-0.21451212500000238,0.00047746171291666677,20.278232,0.0027665323333333335,0.021928674212916905,23.37210985,2018-07-01,3,130.598636363636,156.55426547619,196.806077460317,312.56203375,96.1795454545455,378.681818181818,2357.04788545182
2018,8,3,COLOMBIA,20.07962,0.010152938333333333,15.579163,75.390915,-0.025222875000004308,-0.0015402191249999989,19.948198,0.03452621733333333,0.0009820683750004322,23.849165749999997,2018-08-01,3,125.210869565217,162.522258540373,211.29205884058,316.658804152174,94.5522727272727,383.434782608696,2171.61071074111
2018,8,3,MINAS GERAIS (BRA),20.52244,0.0010517838666666667,11.688252,56.993397,-0.21451212500000238,0.00047746171291666677,20.400336,0.0029609419666666668,0.021928674212916905,23.37210985,2018-08-01,3,125.210869565217,162.522258540373,211.29205884058,316.658804152174,94.5522727272727,383.434782608696,2171.61071074111
2018,9,3,COLOMBIA,20.07962,0.010152938333333333,15.579163,75.390915,-0.025222875000004308,-0.0015402191249999989,20.07962,0.030458815,0.0009820683750004322,23.849165749999997,2018-09-01,3,121.18,154.945003383459,191.144421754386,306.432788605263,90.355,383.0,2194.88579621512
2018,9,3,MINAS GERAIS (BRA),20.52244,0.0010517838666666667,11.688252,56.993397,-0.21451212500000238,0.00047746171291666677,20.52244,0.0031553516,0.021928674212916905,23.37210985,2018-09-01,3,121.18,154.945003383459,191.144421754386,306.432788605263,90.355,383.0,2194.88579621512
2018,10,4,COLOMBIA,19.992218,0.009516091333333332,16.626444,81.15281,0.10219337500000236,-0.0009192834583333347,20.050486000000003,0.029821968,-0.011138620958333572,24.049858500000003,2018-10-01,4,137.341739130435,160.365565062112,188.461606666667,315.852040304348,86.8,392.04347826087,2134.1987717522
2018,10,4,MINAS GERAIS (BRA),22.696411,0.006523873666666667,17.796335,74.01315,-0.36634837500000117,0.0011757744166666665,21.247097,0.0086274414,0.037810611916666785,26.397068500000003,2018-10-01,4,137.341739130435,160.365565062112,188.461606666667,315.852040304348,86.8,392.04347826087,2134.1987717522
2018,11,4,COLOMBIA,19.992218,0.009516091333333332,16.626444,81.15281,0.10219337500000236,-0.0009192834583333347,20.021351999999997,0.029185120999999994,-0.011138620958333572,24.049858500000003,2018-11-01,4,137.107727272727,160.878207678571,181.552390877193,322.28161725,86.775,390.818181818182,2185.03430248265
2018,11,4,MINAS GERAIS (BRA),22.696411,0.006523873666666667,17.796335,74.01315,-0.36634837500000117,0.0011757744166666665,21.971754,0.014099531200000001,0.037810611916666785,26.397068500000003,2018-11-01,4,137.107727272727,160.878207678571,181.552390877193,322.28161725,86.775,390.818181818182,2185.03430248265
2018,12,4,COLOMBIA,19.992218,0.009516091333333332,16.626444,81.15281,0.10219337500000236,-0.0009192834583333347,19.992218,0.028548274,-0.011138620958333572,24.049858500000003,2018-12-01,4,127.058571428571,167.489880555556,188.535836296296,330.482023725,85.9973684210526,380.333333333333,2208.40804308194
2018,12,4,MINAS GERAIS (BRA),22.696411,0.006523873666666667,17.796335,74.01315,-0.36634837500000117,0.0011757744166666665,22.696411,0.019571621,0.037810611916666785,26.397068500000003,2018-12-01,4,127.058571428571,167.489880555556,188.535836296296,330.482023725,85.9973684210526,380.333333333333,2208.40804308194
2019,1,1,COLOMBIA,20.932892,0.0077065933333333335,16.377127,75.29817,0.32691028571428404,-0.00029527376190476105,20.305775999999998,0.026738776,-0.03298630233333317,24.6978005,2019-01-01,1,128.357391304348,166.846241496599,188.84494968254,333.77714625,82.3545454545454,383.739130434783,2263.33503646733
2019,1,1,MINAS GERAIS (BRA),23.805075,0.004824155333333333,18.50769,72.47522,0.6414235714285681,-0.001213900761904762,23.065965666666667,0.01787190266666667,-0.06535625790476157,27.428835999999997,2019-01-01,1,128.357391304348,166.846241496599,188.84494968254,333.77714625,82.3545454545454,383.739130434783,2263.33503646733
2019,2,1,COLOMBIA,20.932892,0.0077065933333333335,16.377127,75.29817,0.37970237499999726,-0.00091536925,20.619334,0.024929278,-0.038885606749999725,24.6978005,2019-02-01,1,128.454,169.656283458647,177.916701754386,334.503041526316,81.15,390.55,2255.80497302712
2019,2,1,MINAS GERAIS (BRA),23.805075,0.004824155333333333,18.50769,72.47522,0.6143985000000001,-0.0015371498750000002,23.435520333333333,0.016172184333333332,-0.06297699987500001,27.428835999999997,2019-02-01,1,128.454,169.656283458647,177.916701754386,334.503041526316,81.15,390.55,2255.80497302712
2019,3,1,COLOMBIA,20.932892,0.0077065933333333335,16.377127,75.29817,0.37970237499999726,-0.00091536925,20.932892,0.02311978,-0.038885606749999725,24.6978005,2019-03-01,1,123.888571428571,166.321331972789,164.506644761905,329.23667475,83.8095238095238,383.142857142857,2200.48467369723
2019,3,1,MINAS GERAIS (BRA),23.805075,0.004824155333333333,18.50769,72.47522,0.6143985000000001,-0.0015371498750000002,23.805075,0.014472466,-0.06297699987500001,27.428835999999997,2019-03-01,1,123.888571428571,166.321331972789,164.506644761905,329.23667475,83.8095238095238,383.142857142857,2200.48467369723
2019,4,2,COLOMBIA,20.343496,0.013492666666666667,17.290731,82.662964,0.2717086249999987,-0.0003642592083333337,20.736426666666663,0.028905853333333332,-0.027535121708333207,24.4766442,2019-04-01,2,120.990454545455,161.653386564626,159.030088730159,324.254404,87.2475,397.409090909091,2331.1310220934
2019,4,2,MINAS GERAIS (BRA),20.769247,0.0016154684,15.367198,71.34497,0.5863782500000028,0.0005824573458333333,22.793132333333332,0.011263779066666667,-0.058055367654166946,24.3364955,2019-04-01,2,120.990454545455,161.653386564626,159.030088730159,324.254404,87.2475,397.409090909091,2331.1310220934
2019,5,2,COLOMBIA,20.343496,0.013492666666666667,17.290731,82.662964,0.2717086249999987,-0.0003642592083333337,20.539961333333334,0.034691926666666664,-0.027535121708333207,24.4766442,2019-05-01,2,120.549130434783,171.180153571429,158.281695,305.310919056818,80.1380952380952,390.304347826087,2315.07239968017
2019,5,2,MINAS GERAIS (BRA),20.769247,0.0016154684,15.367198,71.34497,0.5863782500000028,0.0005824573458333333,21.781189666666666,0.008055092133333334,-0.058055367654166946,24.3364955,2019-05-01,2,120.549130434783,171.180153571429,158.281695,305.310919056818,80.1380952380952,390.304347826087,2315.07239968017
2019,6,2,COLOMBIA,20.343496,0.013492666666666667,17.290731,82.662964,0.2717086249999987,-0.0003642592083333337,20.343496,0.040478,-0.027535121708333207,24.4766442,2019-06-01,2,129.7235,195.167922321429,174.697763166667,326.6147493,77.65,396.25,2407.73108773711
2019,6,2,MINAS GERAIS (BRA),20.769247,0.0016154684,15.367198,71.34497,0.5863782500000028,0.0005824573458333333,20.769247,0.0048464052,-0.058055367654166946,24.3364955,2019-06-01,2,129.7235,195.167922321429,174.697763166667,326.6147493,77.65,396.25,2407.73108773711
2019,7,3,COLOMBIA,20.521677,0.008892537333333334,15.267924,71.91845,0.4168341249999976,-0.0028006201249999984,20.402889666666663,0.035877870666666666,-0.04448403262499977,24.1175995,2019-07-01,3,135.470434782609,189.486373214286,163.876753333333,325.469849011364,75.5391304347826,395.95652173913,2416.52962109195
2019,7,3,MINAS GERAIS (BRA),20.831644,0.0006618557333333334,10.915456,53.339848,0.09469187499999876,8.753357958333347e-05,20.790046,0.003892792533333333,-0.009381653920416544,23.498636400000002,2019-07-01,3,135.470434782609,189.486373214286,163.876753333333,325.469849011364,75.5391304347826,395.95652173913,2416.52962109195
2019,8,3,COLOMBIA,20.521677,0.008892537333333334,15.267924,71.91845,0.4168341249999976,-0.0028006201249999984,20.462283333333332,0.03127774133333333,-0.04448403262499977,24.1175995,2019-08-01,3,126.279545454545,163.628614285714,149.363005,314.626282090909,70.7761904761905,414.681818181818,2194.69841555263
2019,8,3,MINAS GERAIS (BRA),20.831644,0.0006618557333333334,10.915456,53.339848,0.09469187499999876,8.753357958333347e-05,20.810845,0.002939179866666667,-0.009381653920416544,23.498636400000002,2019-08-01,3,126.279545454545,163.628614285714,149.363005,314.626282090909,70.7761904761905,414.681818181818,2194.69841555263
2019,9,3,COLOMBIA,20.521677,0.008892537333333334,15.267924,71.91845,0.4168341249999976,-0.0028006201249999984,20.521677,0.026677612000000003,-0.04448403262499977,24.1175995,2019-09-01,3,128.894285714286,157.374436607143,146.570486333333,322.453525275,71.3119047619048,415.428571428571,2305.34171365752
2019,9,3,MINAS GERAIS (BRA),20.831644,0.0006618557333333334,10.915456,53.339848,0.09469187499999876,8.753357958333347e-05,20.831644,0.0019855672,-0.009381653920416544,23.498636400000002,2019-09-01,3,128.894285714286,157.374436607143,146.570486333333,322.453525275,71.3119047619048,415.428571428571,2305.34171365752
2019,10,4,COLOMBIA,20.108042,0.010340002666666667,16.655935,80.581474,0.2180173750000023,-9.537212499999975e-05,20.383798666666667,0.02812507733333334,-0.02189710962500023,24.137115700000003,2019-10-01,4,127.051304347826,167.297794099379,153.22109,339.87123723913,73.8847826086957,399.130434782609,2435.27454023711
2019,10,4,MINAS GERAIS (BRA),23.651072,0.005259382333333333,17.176615,67.61013,0.5883126249999968,-8.871691666666702e-05,21.77145333333333,0.0065830938,-0.05891997941666635,27.0315785,2019-10-01,4,127.051304347826,167.297794099379,153.22109,339.87123723913,73.8847826086957,399.130434782609,2435.27454023711
2019,11,4,COLOMBIA,20.108042,0.010340002666666667,16.655935,80.581474,0.2180173750000023,-9.537212499999975e-05,20.245920333333334,0.029572542666666667,-0.02189710962500023,24.137115700000003,2019-11-01,4,140.981428571429,166.361785526316,157.528264259259,332.9576305125,74.8571428571428,394.571428571429,2519.66253231188
2019,11,4,MINAS GERAIS (BRA),23.651072,0.005259382333333333,17.176615,67.61013,0.5883126249999968,-8.871691666666702e-05,22.71126266666667,0.0111806204,-0.05891997941666635,27.0315785,2019-11-01,4,140.981428571429,166.361785526316,157.528264259259,332.9576305125,74.8571428571428,394.571428571429,2519.66253231188
2019,12,4,COLOMBIA,20.108042,0.010340002666666667,16.655935,80.581474,0.2180173750000023,-9.537212499999975e-05,20.108042,0.031020008,-0.02189710962500023,24.137115700000003,2019-12-01,4,156.029090909091,167.059017321429,165.254640833333,334.94944525,75.83,397.0,2444.79207812378
2019,12,4,MINAS GERAIS (BRA),23.651072,0.005259382333333333,17.176615,67.61013,0.5883126249999968,-8.871691666666702e-05,23.651072,0.015778147,-0.05891997941666635,27.0315785,2019-12-01,4,156.029090909091,167.059017321429,165.254640833333,334.94944525,75.83,397.0,2444.79207812378
2020,1,1,COLOMBIA,21.26061,0.005730778,15.628886,70.34107,0.6546282857142849,-0.0022710890952380948,20.492231333333336,0.026410783333333337,-0.06773391766666659,24.7776635,2020-01-01,1,142.93652173913,171.814135204082,178.241777301587,337.079705,79.0681818181818,428.521739130435,2603.07556121266
2020,1,1,MINAS GERAIS (BRA),22.755423,0.008175339666666667,19.039713,79.63791,-0.40822842857143016,0.0021372835714285714,23.352522333333336,0.018694104333333333,0.042960126428571596,26.7373185,2020-01-01,1,142.93652173913,171.814135204082,178.241777301587,337.079705,79.0681818181818,428.521739130435,2603.07556121266
2020,2,1,COLOMBIA,21.26061,0.005730778,15.628886,70.34107,0.7074203749999981,-0.0028911845833333337,20.876420666666665,0.021801558666666665,-0.07363322208333314,24.7776635,2020-02-01,1,135.5005,168.744598496241,172.231102807018,325.428314565789,76.5675,430.25,2716.21439777728
2020,2,1,MINAS GERAIS (BRA),22.755423,0.008175339666666667,19.039713,79.63791,-0.4352534999999982,0.001814034458333333,23.053972666666667,0.021610061666666666,0.04533938445833316,26.7373185,2020-02-01,1,135.5005,168.744598496241,172.231102807018,325.428314565789,76.5675,430.25,2716.21439777728
2020,3,1,COLOMBIA,21.26061,0.005730778,15.628886,70.34107,0.7074203749999981,-0.0028911845833333337,21.26061,0.017192334,-0.07363322208333314,24.7776635,2020-03-01,1,148.327272727273,162.179148214286,170.874751666667,319.336156363636,67.6863636363636,471.681818181818,2338.4705362227
2020,3,1,MINAS GERAIS (BRA),22.755423,0.008175339666666667,19.039713,79.63791,-0.4352534999999982,0.001814034458333333,22.755423,0.024526019,0.04533938445833316,26.7373185,2020-03-01,1,148.327272727273,162.179148214286,170.874751666667,319.336156363636,67.6863636363636,471.681818181818,2338.4705362227
2020,4,2,COLOMBIA,20.48529,0.01415196,17.153442,81.23757,0.41350262499999957,0.0002950341249999995,21.002170000000003,0.025613516,-0.04105522837499996,24.547168499999998,2020-04-01,2,154.630454545455,147.012160204082,179.746517936508,309.994349,63.5325,542.818181818182,2270.23869684681
